# This is an input file for the tower top force time-series in the TMD module of ServoDyn
# Time, Fx, Fy, Fz, Mx, My, Mz
# (s) (N) (N) (N) (N-m) (N-m) (N-m)
45.00 1630410.49   0.00   0.00   0.00   0.00 91623.33
45.10 1631200.40   0.00   0.00   0.00   0.00 90046.92
45.20 1631974.14   0.00   0.00   0.00   0.00 88459.09
45.30 1632731.71   0.00   0.00   0.00   0.00 86859.88
45.40 1633473.10   0.00   0.00   0.00   0.00 85249.34
45.50 1634198.31   0.00   0.00   0.00   0.00 83627.53
45.60 1634907.32   0.00   0.00   0.00   0.00 81994.49
45.70 1635600.13   0.00   0.00   0.00   0.00 80350.27
45.80 1636276.74   0.00   0.00   0.00   0.00 78694.93
45.90 1636937.13   0.00   0.00   0.00   0.00 77028.51
46.00 1637581.30   0.00   0.00   0.00   0.00 75351.07
46.10 1638209.24   0.00   0.00   0.00   0.00 73662.66
46.20 1638820.95   0.00   0.00   0.00   0.00 71963.34
46.30 1639416.42   0.00   0.00   0.00   0.00 70253.17
46.40 1639995.64   0.00   0.00   0.00   0.00 68532.19
46.50 1640558.61   0.00   0.00   0.00   0.00 66800.46
46.60 1641105.33   0.00   0.00   0.00   0.00 65058.05
46.70 1641635.78   0.00   0.00   0.00   0.00 63305.01
46.80 1642149.97   0.00   0.00   0.00   0.00 61541.39
46.90 1642647.88   0.00   0.00   0.00   0.00 59767.27
47.00 1643129.52   0.00   0.00   0.00   0.00 57982.69
47.10 1643594.88   0.00   0.00   0.00   0.00 56187.72
47.20 1644043.95   0.00   0.00   0.00   0.00 54382.42
47.30 1644476.72   0.00   0.00   0.00   0.00 52566.86
47.40 1644893.20   0.00   0.00   0.00   0.00 50741.09
47.50 1645293.39   0.00   0.00   0.00   0.00 48905.18
47.60 1645677.27   0.00   0.00   0.00   0.00 47059.20
47.70 1646044.84   0.00   0.00   0.00   0.00 45203.21
47.80 1646396.10   0.00   0.00   0.00   0.00 43337.28
47.90 1646731.04   0.00   0.00   0.00   0.00 41461.47
48.00 1647049.67   0.00   0.00   0.00   0.00 39575.85
48.10 1647351.98   0.00   0.00   0.00   0.00 37680.49
48.20 1647637.96   0.00   0.00   0.00   0.00 35775.46
48.30 1647907.62   0.00   0.00   0.00   0.00 33860.82
48.40 1648160.95   0.00   0.00   0.00   0.00 31936.65
48.50 1648397.94   0.00   0.00   0.00   0.00 30003.03
48.60 1648618.60   0.00   0.00   0.00   0.00 28060.01
48.70 1648822.93   0.00   0.00   0.00   0.00 26107.68
48.80 1649010.91   0.00   0.00   0.00   0.00 24146.10
48.90 1649182.56   0.00   0.00   0.00   0.00 22175.35
49.00 1649337.86   0.00   0.00   0.00   0.00 20195.51
49.10 1649476.82   0.00   0.00   0.00   0.00 18206.65
49.20 1649599.44   0.00   0.00   0.00   0.00 16208.84
49.30 1649705.71   0.00   0.00   0.00   0.00 14202.17
49.40 1649795.63   0.00   0.00   0.00   0.00 12186.71
49.50 1649869.20   0.00   0.00   0.00   0.00 10162.53
49.60 1649926.42   0.00   0.00   0.00   0.00 8129.72
49.70 1649967.30   0.00   0.00   0.00   0.00 6088.35
49.80 1649991.82   0.00   0.00   0.00   0.00 4038.51
49.90 1650000.00   0.00   0.00   0.00   0.00 1980.28
50.00 1650000.00   0.00   0.00   0.00   0.00 -86.27
50.10 1650000.00   0.00   0.00   0.00   0.00 -2161.05
50.20 1650000.00   0.00   0.00   0.00   0.00 -4243.98
50.30 1650000.00   0.00   0.00   0.00   0.00 -6334.97
50.40 1650000.00   0.00   0.00   0.00   0.00 -8433.95
50.50 1650000.00   0.00   0.00   0.00   0.00 -10540.82
50.60 1650000.00   0.00   0.00   0.00   0.00 -12655.50
50.70 1650000.00   0.00   0.00   0.00   0.00 -14777.91
50.80 1650000.00   0.00   0.00   0.00   0.00 -16907.96
50.90 1650000.00   0.00   0.00   0.00   0.00 -19045.57
51.00 1650000.00   0.00   0.00   0.00   0.00 -21190.63
51.10 1650000.00   0.00   0.00   0.00   0.00 -23343.08
51.20 1650000.00   0.00   0.00   0.00   0.00 -25502.81
51.30 1650000.00   0.00   0.00   0.00   0.00 -27669.75
51.40 1650000.00   0.00   0.00   0.00   0.00 -29843.79
51.50 1650000.00   0.00   0.00   0.00   0.00 -32024.85
51.60 1650000.00   0.00   0.00   0.00   0.00 -34212.84
51.70 1650000.00   0.00   0.00   0.00   0.00 -36407.66
51.80 1650000.00   0.00   0.00   0.00   0.00 -38609.22
51.90 1650000.00   0.00   0.00   0.00   0.00 -40817.44
52.00 1650000.00   0.00   0.00   0.00   0.00 -43032.21
52.10 1650000.00   0.00   0.00   0.00   0.00 -45253.44
52.20 1650000.00   0.00   0.00   0.00   0.00 -47481.04
52.30 1650000.00   0.00   0.00   0.00   0.00 -49714.91
52.40 1650000.00   0.00   0.00   0.00   0.00 -51954.95
52.50 1650000.00   0.00   0.00   0.00   0.00 -54201.08
52.60 1650000.00   0.00   0.00   0.00   0.00 -56453.18
52.70 1650000.00   0.00   0.00   0.00   0.00 -58711.17
52.80 1650000.00   0.00   0.00   0.00   0.00 -60974.95
52.90 1650000.00   0.00   0.00   0.00   0.00 -63244.41
53.00 1650000.00   0.00   0.00   0.00   0.00 -65519.46
53.10 1650000.00   0.00   0.00   0.00   0.00 -67800.00
53.20 1650000.00   0.00   0.00   0.00   0.00 -70085.93
53.30 1650000.00   0.00   0.00   0.00   0.00 -72377.14
53.40 1650000.00   0.00   0.00   0.00   0.00 -74673.54
53.50 1650000.00   0.00   0.00   0.00   0.00 -76975.02
53.60 1650000.00   0.00   0.00   0.00   0.00 -79281.49
53.70 1650000.00   0.00   0.00   0.00   0.00 -81592.83
53.80 1650000.00   0.00   0.00   0.00   0.00 -83908.95
53.90 1650000.00   0.00   0.00   0.00   0.00 -86229.74
54.00 1650000.00   0.00   0.00   0.00   0.00 -88555.09
54.10 1650000.00   0.00   0.00   0.00   0.00 -90884.90
54.20 1650000.00   0.00   0.00   0.00   0.00 -93219.07
54.30 1650000.00   0.00   0.00   0.00   0.00 -95557.50
54.40 1650000.00   0.00   0.00   0.00   0.00 -97900.06
54.50 1650000.00   0.00   0.00   0.00   0.00 -100246.66
54.60 1650000.00   0.00   0.00   0.00   0.00 -102597.19
54.70 1650000.00   0.00   0.00   0.00   0.00 -104951.54
54.80 1650000.00   0.00   0.00   0.00   0.00 -107309.60
54.90 1650000.00   0.00   0.00   0.00   0.00 -109671.27
55.00 1650000.00   0.00   0.00   0.00   0.00 -112036.43
55.10 1650000.00   0.00   0.00   0.00   0.00 -114404.98
55.20 1650000.00   0.00   0.00   0.00   0.00 -116776.81
55.30 1650000.00   0.00   0.00   0.00   0.00 -119151.79
55.40 1650000.00   0.00   0.00   0.00   0.00 -121529.83
55.50 1650000.00   0.00   0.00   0.00   0.00 -123910.82
55.60 1650000.00   0.00   0.00   0.00   0.00 -126294.63
55.70 1650000.00   0.00   0.00   0.00   0.00 -128681.16
55.80 1650000.00   0.00   0.00   0.00   0.00 -131070.30
55.90 1650000.00   0.00   0.00   0.00   0.00 -133461.93
56.00 1650000.00   0.00   0.00   0.00   0.00 -135855.94
56.10 1650000.00   0.00   0.00   0.00   0.00 -138252.21
56.20 1650000.00   0.00   0.00   0.00   0.00 -140650.64
56.30 1650000.00   0.00   0.00   0.00   0.00 -143051.10
56.40 1650000.00   0.00   0.00   0.00   0.00 -145453.48
56.50 1650000.00   0.00   0.00   0.00   0.00 -147857.67
56.60 1650000.00   0.00   0.00   0.00   0.00 -150263.55
56.70 1650000.00   0.00   0.00   0.00   0.00 -152671.00
56.80 1650000.00   0.00   0.00   0.00   0.00 -155079.91
56.90 1650000.00   0.00   0.00   0.00   0.00 -157490.16
57.00 1650000.00   0.00   0.00   0.00   0.00 -159901.63
57.10 1650000.00   0.00   0.00   0.00   0.00 -162314.21
57.20 1650000.00   0.00   0.00   0.00   0.00 -164727.78
57.30 1650000.00   0.00   0.00   0.00   0.00 -167142.22
57.40 1650000.00   0.00   0.00   0.00   0.00 -169557.40
57.50 1650000.00   0.00   0.00   0.00   0.00 -171973.23
57.60 1650000.00   0.00   0.00   0.00   0.00 -174389.56
57.70 1650000.00   0.00   0.00   0.00   0.00 -176806.29
57.80 1650000.00   0.00   0.00   0.00   0.00 -179223.29
57.90 1650000.00   0.00   0.00   0.00   0.00 -181640.45
58.00 1650000.00   0.00   0.00   0.00   0.00 -184057.64
58.10 1650000.00   0.00   0.00   0.00   0.00 -186474.75
58.20 1650000.00   0.00   0.00   0.00   0.00 -188891.64
58.30 1650000.00   0.00   0.00   0.00   0.00 -191308.21
58.40 1650000.00   0.00   0.00   0.00   0.00 -193724.33
58.50 1650000.00   0.00   0.00   0.00   0.00 -196139.87
58.60 1650000.00   0.00   0.00   0.00   0.00 -198554.72
58.70 1650000.00   0.00   0.00   0.00   0.00 -200968.76
58.80 1650000.00   0.00   0.00   0.00   0.00 -203381.86
58.90 1650000.00   0.00   0.00   0.00   0.00 -205793.89
59.00 1650000.00   0.00   0.00   0.00   0.00 -208204.74
59.10 1650000.00   0.00   0.00   0.00   0.00 -210614.29
59.20 1650000.00   0.00   0.00   0.00   0.00 -213022.40
59.30 1650000.00   0.00   0.00   0.00   0.00 -215428.96
59.40 1650000.00   0.00   0.00   0.00   0.00 -217833.84
59.50 1650000.00   0.00   0.00   0.00   0.00 -220236.92
59.60 1650000.00   0.00   0.00   0.00   0.00 -222638.07
59.70 1650000.00   0.00   0.00   0.00   0.00 -225037.17
59.80 1650000.00   0.00   0.00   0.00   0.00 -227434.10
59.90 1650000.00   0.00   0.00   0.00   0.00 -229828.73
60.01 1650000.00   0.00   0.00   0.00   0.00 -232220.93
60.11 1650000.00   0.00   0.00   0.00   0.00 -234610.58
60.21 1650000.00   0.00   0.00   0.00   0.00 -236997.56
60.31 1650000.00   0.00   0.00   0.00   0.00 -239381.73
60.41 1650000.00   0.00   0.00   0.00   0.00 -241762.98
60.51 1650000.00   0.00   0.00   0.00   0.00 -244141.18
60.61 1650000.00   0.00   0.00   0.00   0.00 -246516.20
60.71 1650000.00   0.00   0.00   0.00   0.00 -248887.92
60.81 1650000.00   0.00   0.00   0.00   0.00 -251256.20
60.91 1650000.00   0.00   0.00   0.00   0.00 -253620.93
61.01 1650000.00   0.00   0.00   0.00   0.00 -255981.98
61.11 1650000.00   0.00   0.00   0.00   0.00 -258339.22
61.21 1650000.00   0.00   0.00   0.00   0.00 -260692.53
61.31 1650000.00   0.00   0.00   0.00   0.00 -263041.77
61.41 1650000.00   0.00   0.00   0.00   0.00 -265386.83
61.51 1650000.00   0.00   0.00   0.00   0.00 -267727.57
61.61 1650000.00   0.00   0.00   0.00   0.00 -270063.87
61.71 1650000.00   0.00   0.00   0.00   0.00 -272395.60
61.81 1650000.00   0.00   0.00   0.00   0.00 -274722.64
61.91 1650000.00   0.00   0.00   0.00   0.00 -277044.85
62.01 1650000.00   0.00   0.00   0.00   0.00 -279362.11
62.11 1650000.00   0.00   0.00   0.00   0.00 -281674.30
62.21 1650000.00   0.00   0.00   0.00   0.00 -283981.28
62.31 1650000.00   0.00   0.00   0.00   0.00 -286282.93
62.41 1650000.00   0.00   0.00   0.00   0.00 -288579.13
62.51 1650000.00   0.00   0.00   0.00   0.00 -290869.74
62.61 1650000.00   0.00   0.00   0.00   0.00 -293154.64
62.71 1650000.00   0.00   0.00   0.00   0.00 -295433.69
62.81 1650000.00   0.00   0.00   0.00   0.00 -297706.78
62.91 1650000.00   0.00   0.00   0.00   0.00 -299973.78
63.01 1650000.00   0.00   0.00   0.00   0.00 -302234.56
63.11 1650000.00   0.00   0.00   0.00   0.00 -304488.99
63.21 1650000.00   0.00   0.00   0.00   0.00 -306736.94
63.31 1650000.00   0.00   0.00   0.00   0.00 -308978.29
63.41 1650000.00   0.00   0.00   0.00   0.00 -311212.91
63.51 1650000.00   0.00   0.00   0.00   0.00 -313440.68
63.61 1650000.00   0.00   0.00   0.00   0.00 -315661.46
63.71 1650000.00   0.00   0.00   0.00   0.00 -317875.14
63.81 1650000.00   0.00   0.00   0.00   0.00 -320081.57
63.91 1650000.00   0.00   0.00   0.00   0.00 -322280.65
64.01 1650000.00   0.00   0.00   0.00   0.00 -324472.23
64.11 1650000.00   0.00   0.00   0.00   0.00 -326656.20
64.21 1650000.00   0.00   0.00   0.00   0.00 -328832.43
64.31 1650000.00   0.00   0.00   0.00   0.00 -331000.79
64.41 1650000.00   0.00   0.00   0.00   0.00 -333161.15
64.51 1650000.00   0.00   0.00   0.00   0.00 -335313.39
64.61 1650000.00   0.00   0.00   0.00   0.00 -337457.39
64.71 1650000.00   0.00   0.00   0.00   0.00 -339593.01
64.81 1650000.00   0.00   0.00   0.00   0.00 -341720.14
64.91 1650000.00   0.00   0.00   0.00   0.00 -343838.64
65.01 1650000.00   0.00   0.00   0.00   0.00 -345948.39
65.11 1650000.00   0.00   0.00   0.00   0.00 -348049.27
65.21 1650000.00   0.00   0.00   0.00   0.00 -350141.15
65.31 1650000.00   0.00   0.00   0.00   0.00 -352223.90
65.41 1650000.00   0.00   0.00   0.00   0.00 -354297.40
65.51 1650000.00   0.00   0.00   0.00   0.00 -356361.54
65.61 1650000.00   0.00   0.00   0.00   0.00 -358416.17
65.71 1650000.00   0.00   0.00   0.00   0.00 -360461.18
65.81 1650000.00   0.00   0.00   0.00   0.00 -362496.45
65.91 1650000.00   0.00   0.00   0.00   0.00 -364521.85
66.01 1650000.00   0.00   0.00   0.00   0.00 -366537.25
66.11 1650000.00   0.00   0.00   0.00   0.00 -368542.54
66.21 1650000.00   0.00   0.00   0.00   0.00 -370537.59
66.31 1650000.00   0.00   0.00   0.00   0.00 -372522.28
66.41 1650000.00   0.00   0.00   0.00   0.00 -374496.48
66.51 1650000.00   0.00   0.00   0.00   0.00 -376460.08
66.61 1650000.00   0.00   0.00   0.00   0.00 -378412.94
66.71 1650000.00   0.00   0.00   0.00   0.00 -380354.96
66.81 1650000.00   0.00   0.00   0.00   0.00 -382286.01
66.91 1650000.00   0.00   0.00   0.00   0.00 -384205.96
67.01 1650000.00   0.00   0.00   0.00   0.00 -386114.70
67.11 1650000.00   0.00   0.00   0.00   0.00 -388012.10
67.21 1650000.00   0.00   0.00   0.00   0.00 -389898.05
67.31 1650000.00   0.00   0.00   0.00   0.00 -391772.42
67.41 1650000.00   0.00   0.00   0.00   0.00 -393635.10
67.51 1650000.00   0.00   0.00   0.00   0.00 -395485.96
67.61 1650000.00   0.00   0.00   0.00   0.00 -397324.89
67.71 1650000.00   0.00   0.00   0.00   0.00 -399151.77
67.81 1650000.00   0.00   0.00   0.00   0.00 -400966.48
67.91 1650000.00   0.00   0.00   0.00   0.00 -402768.89
68.01 1650000.00   0.00   0.00   0.00   0.00 -404558.91
68.11 1650000.00   0.00   0.00   0.00   0.00 -406336.39
68.21 1650000.00   0.00   0.00   0.00   0.00 -408101.24
68.31 1650000.00   0.00   0.00   0.00   0.00 -409853.33
68.41 1650000.00   0.00   0.00   0.00   0.00 -411592.55
68.51 1650000.00   0.00   0.00   0.00   0.00 -413318.77
68.61 1650000.00   0.00   0.00   0.00   0.00 -415031.89
68.71 1650000.00   0.00   0.00   0.00   0.00 -416731.79
68.81 1650000.00   0.00   0.00   0.00   0.00 -418418.36
68.91 1650000.00   0.00   0.00   0.00   0.00 -420091.48
69.01 1650000.00   0.00   0.00   0.00   0.00 -421751.03
69.11 1650000.00   0.00   0.00   0.00   0.00 -423396.90
69.21 1650000.00   0.00   0.00   0.00   0.00 -425028.99
69.31 1650000.00   0.00   0.00   0.00   0.00 -426647.18
69.41 1650000.00   0.00   0.00   0.00   0.00 -428251.35
69.51 1650000.00   0.00   0.00   0.00   0.00 -429841.39
69.61 1650000.00   0.00   0.00   0.00   0.00 -431417.19
69.71 1650000.00   0.00   0.00   0.00   0.00 -432978.65
69.81 1650000.00   0.00   0.00   0.00   0.00 -434525.65
69.91 1650000.00   0.00   0.00   0.00   0.00 -436058.08
70.01 1650000.00   0.00   0.00   0.00   0.00 -437575.83
70.11 1650000.00   0.00   0.00   0.00   0.00 -439078.80
70.21 1650000.00   0.00   0.00   0.00   0.00 -440566.87
70.31 1650000.00   0.00   0.00   0.00   0.00 -442039.94
70.41 1650000.00   0.00   0.00   0.00   0.00 -443497.89
70.51 1650000.00   0.00   0.00   0.00   0.00 -444940.63
70.61 1650000.00   0.00   0.00   0.00   0.00 -446368.05
70.71 1650000.00   0.00   0.00   0.00   0.00 -447780.03
70.81 1650000.00   0.00   0.00   0.00   0.00 -449176.48
70.91 1650000.00   0.00   0.00   0.00   0.00 -450557.29
71.01 1650000.00   0.00   0.00   0.00   0.00 -451922.36
71.11 1650000.00   0.00   0.00   0.00   0.00 -453271.58
71.21 1650000.00   0.00   0.00   0.00   0.00 -454604.84
71.31 1650000.00   0.00   0.00   0.00   0.00 -455922.05
71.41 1650000.00   0.00   0.00   0.00   0.00 -457223.11
71.51 1650000.00   0.00   0.00   0.00   0.00 -458507.91
71.61 1650000.00   0.00   0.00   0.00   0.00 -459776.35
71.71 1650000.00   0.00   0.00   0.00   0.00 -461028.33
71.81 1650000.00   0.00   0.00   0.00   0.00 -462263.75
71.91 1650000.00   0.00   0.00   0.00   0.00 -463482.52
72.01 1650000.00   0.00   0.00   0.00   0.00 -464684.53
72.11 1650000.00   0.00   0.00   0.00   0.00 -465869.68
72.21 1650000.00   0.00   0.00   0.00   0.00 -467037.89
72.31 1650000.00   0.00   0.00   0.00   0.00 -468189.04
72.41 1650000.00   0.00   0.00   0.00   0.00 -469323.05
72.51 1650000.00   0.00   0.00   0.00   0.00 -470439.83
72.61 1650000.00   0.00   0.00   0.00   0.00 -471539.26
72.71 1650000.00   0.00   0.00   0.00   0.00 -472621.27
72.81 1650000.00   0.00   0.00   0.00   0.00 -473685.76
72.91 1650000.00   0.00   0.00   0.00   0.00 -474732.63
73.01 1650000.00   0.00   0.00   0.00   0.00 -475761.79
73.11 1650000.00   0.00   0.00   0.00   0.00 -476773.15
73.21 1650000.00   0.00   0.00   0.00   0.00 -477766.63
73.31 1650000.00   0.00   0.00   0.00   0.00 -478742.12
73.41 1650000.00   0.00   0.00   0.00   0.00 -479699.55
73.51 1650000.00   0.00   0.00   0.00   0.00 -480638.81
73.61 1650000.00   0.00   0.00   0.00   0.00 -481559.83
73.71 1650000.00   0.00   0.00   0.00   0.00 -482462.51
73.81 1650000.00   0.00   0.00   0.00   0.00 -483346.78
73.91 1650000.00   0.00   0.00   0.00   0.00 -484212.53
74.01 1650000.00   0.00   0.00   0.00   0.00 -485059.70
74.11 1650000.00   0.00   0.00   0.00   0.00 -485888.18
74.21 1650000.00   0.00   0.00   0.00   0.00 -486697.91
74.31 1650000.00   0.00   0.00   0.00   0.00 -487488.79
74.41 1650000.00   0.00   0.00   0.00   0.00 -488260.74
74.51 1650000.00   0.00   0.00   0.00   0.00 -489013.69
74.61 1650000.00   0.00   0.00   0.00   0.00 -489747.54
74.71 1650000.00   0.00   0.00   0.00   0.00 -490462.23
74.81 1650000.00   0.00   0.00   0.00   0.00 -491157.67
74.91 1650000.00   0.00   0.00   0.00   0.00 -491833.78
75.01 1650000.00   0.00   0.00   0.00   0.00 -492490.48
75.11 1650000.00   0.00   0.00   0.00   0.00 -493127.70
75.21 1650000.00   0.00   0.00   0.00   0.00 -493745.36
75.31 1650000.00   0.00   0.00   0.00   0.00 -494343.39
75.41 1650000.00   0.00   0.00   0.00   0.00 -494921.71
75.51 1650000.00   0.00   0.00   0.00   0.00 -495480.24
75.61 1650000.00   0.00   0.00   0.00   0.00 -496018.92
75.71 1650000.00   0.00   0.00   0.00   0.00 -496537.66
75.81 1650000.00   0.00   0.00   0.00   0.00 -497036.41
75.91 1650000.00   0.00   0.00   0.00   0.00 -497515.09
76.01 1650000.00   0.00   0.00   0.00   0.00 -497973.62
76.11 1650000.00   0.00   0.00   0.00   0.00 -498411.94
76.21 1650000.00   0.00   0.00   0.00   0.00 -498829.98
76.31 1650000.00   0.00   0.00   0.00   0.00 -499227.68
76.41 1650000.00   0.00   0.00   0.00   0.00 -499604.96
76.51 1650000.00   0.00   0.00   0.00   0.00 -499961.76
76.61 1650000.00   0.00   0.00   0.00   0.00 -500298.02
76.71 1650000.00   0.00   0.00   0.00   0.00 -500613.67
76.81 1650000.00   0.00   0.00   0.00   0.00 -500908.64
76.91 1650000.00   0.00   0.00   0.00   0.00 -501182.89
77.01 1650000.00   0.00   0.00   0.00   0.00 -501436.33
77.11 1650000.00   0.00   0.00   0.00   0.00 -501668.92
77.21 1650000.00   0.00   0.00   0.00   0.00 -501880.60
77.31 1650000.00   0.00   0.00   0.00   0.00 -502071.29
77.41 1650000.00   0.00   0.00   0.00   0.00 -502240.96
77.51 1650000.00   0.00   0.00   0.00   0.00 -502389.53
77.61 1650000.00   0.00   0.00   0.00   0.00 -502516.96
77.71 1650000.00   0.00   0.00   0.00   0.00 -502623.18
77.81 1650000.00   0.00   0.00   0.00   0.00 -502708.15
77.91 1650000.00   0.00   0.00   0.00   0.00 -502771.81
78.01 1650000.00   0.00   0.00   0.00   0.00 -502814.10
78.11 1650000.00   0.00   0.00   0.00   0.00 -502834.98
78.21 1650000.00   0.00   0.00   0.00   0.00 -502834.39
78.31 1650000.00   0.00   0.00   0.00   0.00 -502812.28
78.41 1650000.00   0.00   0.00   0.00   0.00 -502768.61
78.51 1650000.00   0.00   0.00   0.00   0.00 -502703.33
78.61 1650000.00   0.00   0.00   0.00   0.00 -502616.39
78.71 1650000.00   0.00   0.00   0.00   0.00 -502507.73
78.81 1650000.00   0.00   0.00   0.00   0.00 -502377.33
78.91 1650000.00   0.00   0.00   0.00   0.00 -502225.13
79.01 1650000.00   0.00   0.00   0.00   0.00 -502051.09
79.11 1650000.00   0.00   0.00   0.00   0.00 -501855.17
79.21 1650000.00   0.00   0.00   0.00   0.00 -501637.32
79.31 1650000.00   0.00   0.00   0.00   0.00 -501397.51
79.41 1650000.00   0.00   0.00   0.00   0.00 -501135.70
79.51 1650000.00   0.00   0.00   0.00   0.00 -500851.84
79.61 1650000.00   0.00   0.00   0.00   0.00 -500545.90
79.71 1650000.00   0.00   0.00   0.00   0.00 -500217.84
79.81 1650000.00   0.00   0.00   0.00   0.00 -499867.63
79.91 1650000.00   0.00   0.00   0.00   0.00 -499495.23
80.01 1650000.00   0.00   0.00   0.00   0.00 -499100.61
80.11 1650000.00   0.00   0.00   0.00   0.00 -498683.73
80.21 1650000.00   0.00   0.00   0.00   0.00 -498244.57
80.31 1650000.00   0.00   0.00   0.00   0.00 -497783.09
80.41 1650000.00   0.00   0.00   0.00   0.00 -497299.26
80.51 1650000.00   0.00   0.00   0.00   0.00 -496793.06
80.61 1650000.00   0.00   0.00   0.00   0.00 -496264.45
80.71 1650000.00   0.00   0.00   0.00   0.00 -495713.41
80.81 1650000.00   0.00   0.00   0.00   0.00 -495139.91
80.91 1650000.00   0.00   0.00   0.00   0.00 -494543.94
81.01 1650000.00   0.00   0.00   0.00   0.00 -493925.45
81.11 1650000.00   0.00   0.00   0.00   0.00 -493284.44
81.21 1650000.00   0.00   0.00   0.00   0.00 -492620.88
81.31 1650000.00   0.00   0.00   0.00   0.00 -491934.74
81.41 1650000.00   0.00   0.00   0.00   0.00 -491226.02
81.51 1650000.00   0.00   0.00   0.00   0.00 -490494.68
81.61 1650000.00   0.00   0.00   0.00   0.00 -489740.72
81.71 1650000.00   0.00   0.00   0.00   0.00 -488964.11
81.81 1650000.00   0.00   0.00   0.00   0.00 -488164.84
81.91 1650000.00   0.00   0.00   0.00   0.00 -487342.90
82.01 1650000.00   0.00   0.00   0.00   0.00 -486498.27
82.11 1650000.00   0.00   0.00   0.00   0.00 -485630.93
82.21 1650000.00   0.00   0.00   0.00   0.00 -484740.89
