# This is an input file for the tower top force time-series in the TMD module of ServoDyn
# Time, Fx, Fy, Fz, Mx, My, Mz
# (s) (N) (N) (N) (N-m) (N-m) (N-m)
45.00 1630410.49   0.00   0.00   0.00   0.00 36649.33
45.10 1631200.40   0.00   0.00   0.00   0.00 36018.77
45.20 1631974.14   0.00   0.00   0.00   0.00 35383.63
45.30 1632731.71   0.00   0.00   0.00   0.00 34743.95
45.40 1633473.10   0.00   0.00   0.00   0.00 34099.74
45.50 1634198.31   0.00   0.00   0.00   0.00 33451.01
45.60 1634907.32   0.00   0.00   0.00   0.00 32797.80
45.70 1635600.13   0.00   0.00   0.00   0.00 32140.11
45.80 1636276.74   0.00   0.00   0.00   0.00 31477.97
45.90 1636937.13   0.00   0.00   0.00   0.00 30811.40
46.00 1637581.30   0.00   0.00   0.00   0.00 30140.43
46.10 1638209.24   0.00   0.00   0.00   0.00 29465.07
46.20 1638820.95   0.00   0.00   0.00   0.00 28785.34
46.30 1639416.42   0.00   0.00   0.00   0.00 28101.27
46.40 1639995.64   0.00   0.00   0.00   0.00 27412.88
46.50 1640558.61   0.00   0.00   0.00   0.00 26720.19
46.60 1641105.33   0.00   0.00   0.00   0.00 26023.22
46.70 1641635.78   0.00   0.00   0.00   0.00 25322.00
46.80 1642149.97   0.00   0.00   0.00   0.00 24616.56
46.90 1642647.88   0.00   0.00   0.00   0.00 23906.91
47.00 1643129.52   0.00   0.00   0.00   0.00 23193.08
47.10 1643594.88   0.00   0.00   0.00   0.00 22475.09
47.20 1644043.95   0.00   0.00   0.00   0.00 21752.97
47.30 1644476.72   0.00   0.00   0.00   0.00 21026.74
47.40 1644893.20   0.00   0.00   0.00   0.00 20296.44
47.50 1645293.39   0.00   0.00   0.00   0.00 19562.07
47.60 1645677.27   0.00   0.00   0.00   0.00 18823.68
47.70 1646044.84   0.00   0.00   0.00   0.00 18081.29
47.80 1646396.10   0.00   0.00   0.00   0.00 17334.91
47.90 1646731.04   0.00   0.00   0.00   0.00 16584.59
48.00 1647049.67   0.00   0.00   0.00   0.00 15830.34
48.10 1647351.98   0.00   0.00   0.00   0.00 15072.20
48.20 1647637.96   0.00   0.00   0.00   0.00 14310.18
48.30 1647907.62   0.00   0.00   0.00   0.00 13544.33
48.40 1648160.95   0.00   0.00   0.00   0.00 12774.66
48.50 1648397.94   0.00   0.00   0.00   0.00 12001.21
48.60 1648618.60   0.00   0.00   0.00   0.00 11224.00
48.70 1648822.93   0.00   0.00   0.00   0.00 10443.07
48.80 1649010.91   0.00   0.00   0.00   0.00 9658.44
48.90 1649182.56   0.00   0.00   0.00   0.00 8870.14
49.00 1649337.86   0.00   0.00   0.00   0.00 8078.20
49.10 1649476.82   0.00   0.00   0.00   0.00 7282.66
49.20 1649599.44   0.00   0.00   0.00   0.00 6483.54
49.30 1649705.71   0.00   0.00   0.00   0.00 5680.87
49.40 1649795.63   0.00   0.00   0.00   0.00 4874.68
49.50 1649869.20   0.00   0.00   0.00   0.00 4065.01
49.60 1649926.42   0.00   0.00   0.00   0.00 3251.89
49.70 1649967.30   0.00   0.00   0.00   0.00 2435.34
49.80 1649991.82   0.00   0.00   0.00   0.00 1615.40
49.90 1650000.00   0.00   0.00   0.00   0.00 792.11
50.00 1650000.00   0.00   0.00   0.00   0.00 -34.51
50.10 1650000.00   0.00   0.00   0.00   0.00 -864.42
50.20 1650000.00   0.00   0.00   0.00   0.00 -1697.59
50.30 1650000.00   0.00   0.00   0.00   0.00 -2533.99
50.40 1650000.00   0.00   0.00   0.00   0.00 -3373.58
50.50 1650000.00   0.00   0.00   0.00   0.00 -4216.33
50.60 1650000.00   0.00   0.00   0.00   0.00 -5062.20
50.70 1650000.00   0.00   0.00   0.00   0.00 -5911.16
50.80 1650000.00   0.00   0.00   0.00   0.00 -6763.18
50.90 1650000.00   0.00   0.00   0.00   0.00 -7618.23
51.00 1650000.00   0.00   0.00   0.00   0.00 -8476.25
51.10 1650000.00   0.00   0.00   0.00   0.00 -9337.23
51.20 1650000.00   0.00   0.00   0.00   0.00 -10201.13
51.30 1650000.00   0.00   0.00   0.00   0.00 -11067.90
51.40 1650000.00   0.00   0.00   0.00   0.00 -11937.52
51.50 1650000.00   0.00   0.00   0.00   0.00 -12809.94
51.60 1650000.00   0.00   0.00   0.00   0.00 -13685.14
51.70 1650000.00   0.00   0.00   0.00   0.00 -14563.06
51.80 1650000.00   0.00   0.00   0.00   0.00 -15443.69
51.90 1650000.00   0.00   0.00   0.00   0.00 -16326.98
52.00 1650000.00   0.00   0.00   0.00   0.00 -17212.88
52.10 1650000.00   0.00   0.00   0.00   0.00 -18101.38
52.20 1650000.00   0.00   0.00   0.00   0.00 -18992.41
52.30 1650000.00   0.00   0.00   0.00   0.00 -19885.96
52.40 1650000.00   0.00   0.00   0.00   0.00 -20781.98
52.50 1650000.00   0.00   0.00   0.00   0.00 -21680.43
52.60 1650000.00   0.00   0.00   0.00   0.00 -22581.27
52.70 1650000.00   0.00   0.00   0.00   0.00 -23484.47
52.80 1650000.00   0.00   0.00   0.00   0.00 -24389.98
52.90 1650000.00   0.00   0.00   0.00   0.00 -25297.76
53.00 1650000.00   0.00   0.00   0.00   0.00 -26207.78
53.10 1650000.00   0.00   0.00   0.00   0.00 -27120.00
53.20 1650000.00   0.00   0.00   0.00   0.00 -28034.37
53.30 1650000.00   0.00   0.00   0.00   0.00 -28950.86
53.40 1650000.00   0.00   0.00   0.00   0.00 -29869.42
53.50 1650000.00   0.00   0.00   0.00   0.00 -30790.01
53.60 1650000.00   0.00   0.00   0.00   0.00 -31712.60
53.70 1650000.00   0.00   0.00   0.00   0.00 -32637.13
53.80 1650000.00   0.00   0.00   0.00   0.00 -33563.58
53.90 1650000.00   0.00   0.00   0.00   0.00 -34491.89
54.00 1650000.00   0.00   0.00   0.00   0.00 -35422.04
54.10 1650000.00   0.00   0.00   0.00   0.00 -36353.96
54.20 1650000.00   0.00   0.00   0.00   0.00 -37287.63
54.30 1650000.00   0.00   0.00   0.00   0.00 -38223.00
54.40 1650000.00   0.00   0.00   0.00   0.00 -39160.02
54.50 1650000.00   0.00   0.00   0.00   0.00 -40098.66
54.60 1650000.00   0.00   0.00   0.00   0.00 -41038.88
54.70 1650000.00   0.00   0.00   0.00   0.00 -41980.62
54.80 1650000.00   0.00   0.00   0.00   0.00 -42923.84
54.90 1650000.00   0.00   0.00   0.00   0.00 -43868.51
55.00 1650000.00   0.00   0.00   0.00   0.00 -44814.57
55.10 1650000.00   0.00   0.00   0.00   0.00 -45761.99
55.20 1650000.00   0.00   0.00   0.00   0.00 -46710.72
55.30 1650000.00   0.00   0.00   0.00   0.00 -47660.72
55.40 1650000.00   0.00   0.00   0.00   0.00 -48611.93
55.50 1650000.00   0.00   0.00   0.00   0.00 -49564.33
55.60 1650000.00   0.00   0.00   0.00   0.00 -50517.85
55.70 1650000.00   0.00   0.00   0.00   0.00 -51472.47
55.80 1650000.00   0.00   0.00   0.00   0.00 -52428.12
55.90 1650000.00   0.00   0.00   0.00   0.00 -53384.77
56.00 1650000.00   0.00   0.00   0.00   0.00 -54342.38
56.10 1650000.00   0.00   0.00   0.00   0.00 -55300.89
56.20 1650000.00   0.00   0.00   0.00   0.00 -56260.25
56.30 1650000.00   0.00   0.00   0.00   0.00 -57220.44
56.40 1650000.00   0.00   0.00   0.00   0.00 -58181.39
56.50 1650000.00   0.00   0.00   0.00   0.00 -59143.07
56.60 1650000.00   0.00   0.00   0.00   0.00 -60105.42
56.70 1650000.00   0.00   0.00   0.00   0.00 -61068.40
56.80 1650000.00   0.00   0.00   0.00   0.00 -62031.96
56.90 1650000.00   0.00   0.00   0.00   0.00 -62996.06
57.00 1650000.00   0.00   0.00   0.00   0.00 -63960.65
57.10 1650000.00   0.00   0.00   0.00   0.00 -64925.68
57.20 1650000.00   0.00   0.00   0.00   0.00 -65891.11
57.30 1650000.00   0.00   0.00   0.00   0.00 -66856.89
57.40 1650000.00   0.00   0.00   0.00   0.00 -67822.96
57.50 1650000.00   0.00   0.00   0.00   0.00 -68789.29
57.60 1650000.00   0.00   0.00   0.00   0.00 -69755.82
57.70 1650000.00   0.00   0.00   0.00   0.00 -70722.52
57.80 1650000.00   0.00   0.00   0.00   0.00 -71689.32
57.90 1650000.00   0.00   0.00   0.00   0.00 -72656.18
58.00 1650000.00   0.00   0.00   0.00   0.00 -73623.06
58.10 1650000.00   0.00   0.00   0.00   0.00 -74589.90
58.20 1650000.00   0.00   0.00   0.00   0.00 -75556.66
58.30 1650000.00   0.00   0.00   0.00   0.00 -76523.28
58.40 1650000.00   0.00   0.00   0.00   0.00 -77489.73
58.50 1650000.00   0.00   0.00   0.00   0.00 -78455.95
58.60 1650000.00   0.00   0.00   0.00   0.00 -79421.89
58.70 1650000.00   0.00   0.00   0.00   0.00 -80387.50
58.80 1650000.00   0.00   0.00   0.00   0.00 -81352.74
58.90 1650000.00   0.00   0.00   0.00   0.00 -82317.56
59.00 1650000.00   0.00   0.00   0.00   0.00 -83281.90
59.10 1650000.00   0.00   0.00   0.00   0.00 -84245.72
59.20 1650000.00   0.00   0.00   0.00   0.00 -85208.96
59.30 1650000.00   0.00   0.00   0.00   0.00 -86171.58
59.40 1650000.00   0.00   0.00   0.00   0.00 -87133.54
59.50 1650000.00   0.00   0.00   0.00   0.00 -88094.77
59.60 1650000.00   0.00   0.00   0.00   0.00 -89055.23
59.70 1650000.00   0.00   0.00   0.00   0.00 -90014.87
59.80 1650000.00   0.00   0.00   0.00   0.00 -90973.64
59.90 1650000.00   0.00   0.00   0.00   0.00 -91931.49
60.01 1650000.00   0.00   0.00   0.00   0.00 -92888.37
60.11 1650000.00   0.00   0.00   0.00   0.00 -93844.23
60.21 1650000.00   0.00   0.00   0.00   0.00 -94799.02
60.31 1650000.00   0.00   0.00   0.00   0.00 -95752.69
60.41 1650000.00   0.00   0.00   0.00   0.00 -96705.19
60.51 1650000.00   0.00   0.00   0.00   0.00 -97656.47
60.61 1650000.00   0.00   0.00   0.00   0.00 -98606.48
60.71 1650000.00   0.00   0.00   0.00   0.00 -99555.17
60.81 1650000.00   0.00   0.00   0.00   0.00 -100502.48
60.91 1650000.00   0.00   0.00   0.00   0.00 -101448.37
61.01 1650000.00   0.00   0.00   0.00   0.00 -102392.79
61.11 1650000.00   0.00   0.00   0.00   0.00 -103335.69
61.21 1650000.00   0.00   0.00   0.00   0.00 -104277.01
61.31 1650000.00   0.00   0.00   0.00   0.00 -105216.71
61.41 1650000.00   0.00   0.00   0.00   0.00 -106154.73
61.51 1650000.00   0.00   0.00   0.00   0.00 -107091.03
61.61 1650000.00   0.00   0.00   0.00   0.00 -108025.55
61.71 1650000.00   0.00   0.00   0.00   0.00 -108958.24
61.81 1650000.00   0.00   0.00   0.00   0.00 -109889.05
61.91 1650000.00   0.00   0.00   0.00   0.00 -110817.94
62.01 1650000.00   0.00   0.00   0.00   0.00 -111744.85
62.11 1650000.00   0.00   0.00   0.00   0.00 -112669.72
62.21 1650000.00   0.00   0.00   0.00   0.00 -113592.51
62.31 1650000.00   0.00   0.00   0.00   0.00 -114513.17
62.41 1650000.00   0.00   0.00   0.00   0.00 -115431.65
62.51 1650000.00   0.00   0.00   0.00   0.00 -116347.90
62.61 1650000.00   0.00   0.00   0.00   0.00 -117261.85
62.71 1650000.00   0.00   0.00   0.00   0.00 -118173.48
62.81 1650000.00   0.00   0.00   0.00   0.00 -119082.71
62.91 1650000.00   0.00   0.00   0.00   0.00 -119989.51
63.01 1650000.00   0.00   0.00   0.00   0.00 -120893.82
63.11 1650000.00   0.00   0.00   0.00   0.00 -121795.59
63.21 1650000.00   0.00   0.00   0.00   0.00 -122694.78
63.31 1650000.00   0.00   0.00   0.00   0.00 -123591.32
63.41 1650000.00   0.00   0.00   0.00   0.00 -124485.17
63.51 1650000.00   0.00   0.00   0.00   0.00 -125376.27
63.61 1650000.00   0.00   0.00   0.00   0.00 -126264.59
63.71 1650000.00   0.00   0.00   0.00   0.00 -127150.05
63.81 1650000.00   0.00   0.00   0.00   0.00 -128032.63
63.91 1650000.00   0.00   0.00   0.00   0.00 -128912.26
64.01 1650000.00   0.00   0.00   0.00   0.00 -129788.89
64.11 1650000.00   0.00   0.00   0.00   0.00 -130662.48
64.21 1650000.00   0.00   0.00   0.00   0.00 -131532.97
64.31 1650000.00   0.00   0.00   0.00   0.00 -132400.32
64.41 1650000.00   0.00   0.00   0.00   0.00 -133264.46
64.51 1650000.00   0.00   0.00   0.00   0.00 -134125.36
64.61 1650000.00   0.00   0.00   0.00   0.00 -134982.96
64.71 1650000.00   0.00   0.00   0.00   0.00 -135837.20
64.81 1650000.00   0.00   0.00   0.00   0.00 -136688.05
64.91 1650000.00   0.00   0.00   0.00   0.00 -137535.46
65.01 1650000.00   0.00   0.00   0.00   0.00 -138379.36
65.11 1650000.00   0.00   0.00   0.00   0.00 -139219.71
65.21 1650000.00   0.00   0.00   0.00   0.00 -140056.46
65.31 1650000.00   0.00   0.00   0.00   0.00 -140889.56
65.41 1650000.00   0.00   0.00   0.00   0.00 -141718.96
65.51 1650000.00   0.00   0.00   0.00   0.00 -142544.61
65.61 1650000.00   0.00   0.00   0.00   0.00 -143366.47
65.71 1650000.00   0.00   0.00   0.00   0.00 -144184.47
65.81 1650000.00   0.00   0.00   0.00   0.00 -144998.58
65.91 1650000.00   0.00   0.00   0.00   0.00 -145808.74
66.01 1650000.00   0.00   0.00   0.00   0.00 -146614.90
66.11 1650000.00   0.00   0.00   0.00   0.00 -147417.02
66.21 1650000.00   0.00   0.00   0.00   0.00 -148215.04
66.31 1650000.00   0.00   0.00   0.00   0.00 -149008.91
66.41 1650000.00   0.00   0.00   0.00   0.00 -149798.59
66.51 1650000.00   0.00   0.00   0.00   0.00 -150584.03
66.61 1650000.00   0.00   0.00   0.00   0.00 -151365.18
66.71 1650000.00   0.00   0.00   0.00   0.00 -152141.98
66.81 1650000.00   0.00   0.00   0.00   0.00 -152914.40
66.91 1650000.00   0.00   0.00   0.00   0.00 -153682.38
67.01 1650000.00   0.00   0.00   0.00   0.00 -154445.88
67.11 1650000.00   0.00   0.00   0.00   0.00 -155204.84
67.21 1650000.00   0.00   0.00   0.00   0.00 -155959.22
67.31 1650000.00   0.00   0.00   0.00   0.00 -156708.97
67.41 1650000.00   0.00   0.00   0.00   0.00 -157454.04
67.51 1650000.00   0.00   0.00   0.00   0.00 -158194.38
67.61 1650000.00   0.00   0.00   0.00   0.00 -158929.96
67.71 1650000.00   0.00   0.00   0.00   0.00 -159660.71
67.81 1650000.00   0.00   0.00   0.00   0.00 -160386.59
67.91 1650000.00   0.00   0.00   0.00   0.00 -161107.56
68.01 1650000.00   0.00   0.00   0.00   0.00 -161823.56
68.11 1650000.00   0.00   0.00   0.00   0.00 -162534.56
68.21 1650000.00   0.00   0.00   0.00   0.00 -163240.50
68.31 1650000.00   0.00   0.00   0.00   0.00 -163941.33
68.41 1650000.00   0.00   0.00   0.00   0.00 -164637.02
68.51 1650000.00   0.00   0.00   0.00   0.00 -165327.51
68.61 1650000.00   0.00   0.00   0.00   0.00 -166012.76
68.71 1650000.00   0.00   0.00   0.00   0.00 -166692.72
68.81 1650000.00   0.00   0.00   0.00   0.00 -167367.34
68.91 1650000.00   0.00   0.00   0.00   0.00 -168036.59
69.01 1650000.00   0.00   0.00   0.00   0.00 -168700.41
69.11 1650000.00   0.00   0.00   0.00   0.00 -169358.76
69.21 1650000.00   0.00   0.00   0.00   0.00 -170011.60
69.31 1650000.00   0.00   0.00   0.00   0.00 -170658.87
69.41 1650000.00   0.00   0.00   0.00   0.00 -171300.54
69.51 1650000.00   0.00   0.00   0.00   0.00 -171936.56
69.61 1650000.00   0.00   0.00   0.00   0.00 -172566.88
69.71 1650000.00   0.00   0.00   0.00   0.00 -173191.46
69.81 1650000.00   0.00   0.00   0.00   0.00 -173810.26
69.91 1650000.00   0.00   0.00   0.00   0.00 -174423.23
70.01 1650000.00   0.00   0.00   0.00   0.00 -175030.33
70.11 1650000.00   0.00   0.00   0.00   0.00 -175631.52
70.21 1650000.00   0.00   0.00   0.00   0.00 -176226.75
70.31 1650000.00   0.00   0.00   0.00   0.00 -176815.98
70.41 1650000.00   0.00   0.00   0.00   0.00 -177399.16
70.51 1650000.00   0.00   0.00   0.00   0.00 -177976.25
70.61 1650000.00   0.00   0.00   0.00   0.00 -178547.22
70.71 1650000.00   0.00   0.00   0.00   0.00 -179112.01
70.81 1650000.00   0.00   0.00   0.00   0.00 -179670.59
70.91 1650000.00   0.00   0.00   0.00   0.00 -180222.92
71.01 1650000.00   0.00   0.00   0.00   0.00 -180768.94
71.11 1650000.00   0.00   0.00   0.00   0.00 -181308.63
71.21 1650000.00   0.00   0.00   0.00   0.00 -181841.94
71.31 1650000.00   0.00   0.00   0.00   0.00 -182368.82
71.41 1650000.00   0.00   0.00   0.00   0.00 -182889.24
71.51 1650000.00   0.00   0.00   0.00   0.00 -183403.16
71.61 1650000.00   0.00   0.00   0.00   0.00 -183910.54
71.71 1650000.00   0.00   0.00   0.00   0.00 -184411.33
71.81 1650000.00   0.00   0.00   0.00   0.00 -184905.50
71.91 1650000.00   0.00   0.00   0.00   0.00 -185393.01
72.01 1650000.00   0.00   0.00   0.00   0.00 -185873.81
72.11 1650000.00   0.00   0.00   0.00   0.00 -186347.87
72.21 1650000.00   0.00   0.00   0.00   0.00 -186815.16
72.31 1650000.00   0.00   0.00   0.00   0.00 -187275.62
72.41 1650000.00   0.00   0.00   0.00   0.00 -187729.22
72.51 1650000.00   0.00   0.00   0.00   0.00 -188175.93
72.61 1650000.00   0.00   0.00   0.00   0.00 -188615.71
72.71 1650000.00   0.00   0.00   0.00   0.00 -189048.51
72.81 1650000.00   0.00   0.00   0.00   0.00 -189474.30
72.91 1650000.00   0.00   0.00   0.00   0.00 -189893.05
73.01 1650000.00   0.00   0.00   0.00   0.00 -190304.72
73.11 1650000.00   0.00   0.00   0.00   0.00 -190709.26
73.21 1650000.00   0.00   0.00   0.00   0.00 -191106.65
73.31 1650000.00   0.00   0.00   0.00   0.00 -191496.85
73.41 1650000.00   0.00   0.00   0.00   0.00 -191879.82
73.51 1650000.00   0.00   0.00   0.00   0.00 -192255.52
73.61 1650000.00   0.00   0.00   0.00   0.00 -192623.93
73.71 1650000.00   0.00   0.00   0.00   0.00 -192985.01
73.81 1650000.00   0.00   0.00   0.00   0.00 -193338.71
73.91 1650000.00   0.00   0.00   0.00   0.00 -193685.01
74.01 1650000.00   0.00   0.00   0.00   0.00 -194023.88
74.11 1650000.00   0.00   0.00   0.00   0.00 -194355.27
74.21 1650000.00   0.00   0.00   0.00   0.00 -194679.16
74.31 1650000.00   0.00   0.00   0.00   0.00 -194995.51
74.41 1650000.00   0.00   0.00   0.00   0.00 -195304.30
74.51 1650000.00   0.00   0.00   0.00   0.00 -195605.47
74.61 1650000.00   0.00   0.00   0.00   0.00 -195899.02
74.71 1650000.00   0.00   0.00   0.00   0.00 -196184.89
74.81 1650000.00   0.00   0.00   0.00   0.00 -196463.07
74.91 1650000.00   0.00   0.00   0.00   0.00 -196733.51
75.01 1650000.00   0.00   0.00   0.00   0.00 -196996.19
75.11 1650000.00   0.00   0.00   0.00   0.00 -197251.08
75.21 1650000.00   0.00   0.00   0.00   0.00 -197498.15
75.31 1650000.00   0.00   0.00   0.00   0.00 -197737.36
75.41 1650000.00   0.00   0.00   0.00   0.00 -197968.68
75.51 1650000.00   0.00   0.00   0.00   0.00 -198192.10
75.61 1650000.00   0.00   0.00   0.00   0.00 -198407.57
75.71 1650000.00   0.00   0.00   0.00   0.00 -198615.07
75.81 1650000.00   0.00   0.00   0.00   0.00 -198814.56
75.91 1650000.00   0.00   0.00   0.00   0.00 -199006.03
76.01 1650000.00   0.00   0.00   0.00   0.00 -199189.45
76.11 1650000.00   0.00   0.00   0.00   0.00 -199364.78
76.21 1650000.00   0.00   0.00   0.00   0.00 -199531.99
76.31 1650000.00   0.00   0.00   0.00   0.00 -199691.07
76.41 1650000.00   0.00   0.00   0.00   0.00 -199841.98
76.51 1650000.00   0.00   0.00   0.00   0.00 -199984.70
76.61 1650000.00   0.00   0.00   0.00   0.00 -200119.21
76.71 1650000.00   0.00   0.00   0.00   0.00 -200245.47
76.81 1650000.00   0.00   0.00   0.00   0.00 -200363.46
76.91 1650000.00   0.00   0.00   0.00   0.00 -200473.15
77.01 1650000.00   0.00   0.00   0.00   0.00 -200574.53
77.11 1650000.00   0.00   0.00   0.00   0.00 -200667.57
77.21 1650000.00   0.00   0.00   0.00   0.00 -200752.24
77.31 1650000.00   0.00   0.00   0.00   0.00 -200828.52
77.41 1650000.00   0.00   0.00   0.00   0.00 -200896.38
77.51 1650000.00   0.00   0.00   0.00   0.00 -200955.81
77.61 1650000.00   0.00   0.00   0.00   0.00 -201006.78
77.71 1650000.00   0.00   0.00   0.00   0.00 -201049.27
77.81 1650000.00   0.00   0.00   0.00   0.00 -201083.26
77.91 1650000.00   0.00   0.00   0.00   0.00 -201108.72
78.01 1650000.00   0.00   0.00   0.00   0.00 -201125.64
78.11 1650000.00   0.00   0.00   0.00   0.00 -201133.99
78.21 1650000.00   0.00   0.00   0.00   0.00 -201133.76
78.31 1650000.00   0.00   0.00   0.00   0.00 -201124.91
78.41 1650000.00   0.00   0.00   0.00   0.00 -201107.45
78.51 1650000.00   0.00   0.00   0.00   0.00 -201081.33
78.61 1650000.00   0.00   0.00   0.00   0.00 -201046.55
78.71 1650000.00   0.00   0.00   0.00   0.00 -201003.09
78.81 1650000.00   0.00   0.00   0.00   0.00 -200950.93
78.91 1650000.00   0.00   0.00   0.00   0.00 -200890.05
79.01 1650000.00   0.00   0.00   0.00   0.00 -200820.44
79.11 1650000.00   0.00   0.00   0.00   0.00 -200742.07
79.21 1650000.00   0.00   0.00   0.00   0.00 -200654.93
79.31 1650000.00   0.00   0.00   0.00   0.00 -200559.00
79.41 1650000.00   0.00   0.00   0.00   0.00 -200454.28
79.51 1650000.00   0.00   0.00   0.00   0.00 -200340.73
79.61 1650000.00   0.00   0.00   0.00   0.00 -200218.36
79.71 1650000.00   0.00   0.00   0.00   0.00 -200087.14
79.81 1650000.00   0.00   0.00   0.00   0.00 -199947.05
79.91 1650000.00   0.00   0.00   0.00   0.00 -199798.09
80.01 1650000.00   0.00   0.00   0.00   0.00 -199640.24
80.11 1650000.00   0.00   0.00   0.00   0.00 -199473.49
80.21 1650000.00   0.00   0.00   0.00   0.00 -199297.83
80.31 1650000.00   0.00   0.00   0.00   0.00 -199113.24
80.41 1650000.00   0.00   0.00   0.00   0.00 -198919.71
80.51 1650000.00   0.00   0.00   0.00   0.00 -198717.22
80.61 1650000.00   0.00   0.00   0.00   0.00 -198505.78
80.71 1650000.00   0.00   0.00   0.00   0.00 -198285.36
80.81 1650000.00   0.00   0.00   0.00   0.00 -198055.97
80.91 1650000.00   0.00   0.00   0.00   0.00 -197817.57
81.01 1650000.00   0.00   0.00   0.00   0.00 -197570.18
81.11 1650000.00   0.00   0.00   0.00   0.00 -197313.78
81.21 1650000.00   0.00   0.00   0.00   0.00 -197048.35
81.31 1650000.00   0.00   0.00   0.00   0.00 -196773.90
81.41 1650000.00   0.00   0.00   0.00   0.00 -196490.41
81.51 1650000.00   0.00   0.00   0.00   0.00 -196197.87
81.61 1650000.00   0.00   0.00   0.00   0.00 -195896.29
81.71 1650000.00   0.00   0.00   0.00   0.00 -195585.64
81.81 1650000.00   0.00   0.00   0.00   0.00 -195265.94
81.91 1650000.00   0.00   0.00   0.00   0.00 -194937.16
82.01 1650000.00   0.00   0.00   0.00   0.00 -194599.31
82.11 1650000.00   0.00   0.00   0.00   0.00 -194252.37
82.21 1650000.00   0.00   0.00   0.00   0.00 -193896.36
82.31 1650000.00   0.00   0.00   0.00   0.00 -193531.25
82.41 1650000.00   0.00   0.00   0.00   0.00 -193157.05
82.51 1650000.00   0.00   0.00   0.00   0.00 -192773.75
82.61 1650000.00   0.00   0.00   0.00   0.00 -192381.36
82.71 1650000.00   0.00   0.00   0.00   0.00 -191979.86
82.81 1650000.00   0.00   0.00   0.00   0.00 -191569.26
82.91 1650000.00   0.00   0.00   0.00   0.00 -191149.55
