# This is an input file for the tower top force time-series in the TMD module of ServoDyn
# Time, Fx, Fy, Fz, Mx, My, Mz
# (s) (N) (N) (N) (N-m) (N-m) (N-m)
44.00 1621624.21   0.00   0.00   0.00   0.00 213498.66
44.10 1622575.30   0.00   0.00   0.00   0.00 210579.17
44.20 1623510.31   0.00   0.00   0.00   0.00 207635.97
44.30 1624429.23   0.00   0.00   0.00   0.00 204669.14
44.40 1625332.06   0.00   0.00   0.00   0.00 201678.75
44.50 1626218.78   0.00   0.00   0.00   0.00 198664.91
44.60 1627089.39   0.00   0.00   0.00   0.00 195627.68
44.70 1627943.87   0.00   0.00   0.00   0.00 192567.15
44.80 1628782.22   0.00   0.00   0.00   0.00 189483.41
44.90 1629604.43   0.00   0.00   0.00   0.00 186376.56
45.00 1630410.49   0.00   0.00   0.00   0.00 183246.67
45.10 1631200.40   0.00   0.00   0.00   0.00 180093.84
45.20 1631974.14   0.00   0.00   0.00   0.00 176918.17
45.30 1632731.71   0.00   0.00   0.00   0.00 173719.76
45.40 1633473.10   0.00   0.00   0.00   0.00 170498.68
45.50 1634198.31   0.00   0.00   0.00   0.00 167255.06
45.60 1634907.32   0.00   0.00   0.00   0.00 163988.98
45.70 1635600.13   0.00   0.00   0.00   0.00 160700.54
45.80 1636276.74   0.00   0.00   0.00   0.00 157389.85
45.90 1636937.13   0.00   0.00   0.00   0.00 154057.02
46.00 1637581.30   0.00   0.00   0.00   0.00 150702.14
46.10 1638209.24   0.00   0.00   0.00   0.00 147325.33
46.20 1638820.95   0.00   0.00   0.00   0.00 143926.69
46.30 1639416.42   0.00   0.00   0.00   0.00 140506.34
46.40 1639995.64   0.00   0.00   0.00   0.00 137064.38
46.50 1640558.61   0.00   0.00   0.00   0.00 133600.93
46.60 1641105.33   0.00   0.00   0.00   0.00 130116.10
46.70 1641635.78   0.00   0.00   0.00   0.00 126610.02
46.80 1642149.97   0.00   0.00   0.00   0.00 123082.79
46.90 1642647.88   0.00   0.00   0.00   0.00 119534.53
47.00 1643129.52   0.00   0.00   0.00   0.00 115965.38
47.10 1643594.88   0.00   0.00   0.00   0.00 112375.44
47.20 1644043.95   0.00   0.00   0.00   0.00 108764.85
47.30 1644476.72   0.00   0.00   0.00   0.00 105133.72
47.40 1644893.20   0.00   0.00   0.00   0.00 101482.18
47.50 1645293.39   0.00   0.00   0.00   0.00 97810.37
47.60 1645677.27   0.00   0.00   0.00   0.00 94118.41
47.70 1646044.84   0.00   0.00   0.00   0.00 90406.43
47.80 1646396.10   0.00   0.00   0.00   0.00 86674.56
47.90 1646731.04   0.00   0.00   0.00   0.00 82922.94
48.00 1647049.67   0.00   0.00   0.00   0.00 79151.70
48.10 1647351.98   0.00   0.00   0.00   0.00 75360.98
48.20 1647637.96   0.00   0.00   0.00   0.00 71550.91
48.30 1647907.62   0.00   0.00   0.00   0.00 67721.64
48.40 1648160.95   0.00   0.00   0.00   0.00 63873.31
48.50 1648397.94   0.00   0.00   0.00   0.00 60006.05
48.60 1648618.60   0.00   0.00   0.00   0.00 56120.02
48.70 1648822.93   0.00   0.00   0.00   0.00 52215.35
48.80 1649010.91   0.00   0.00   0.00   0.00 48292.20
48.90 1649182.56   0.00   0.00   0.00   0.00 44350.71
49.00 1649337.86   0.00   0.00   0.00   0.00 40391.02
49.10 1649476.82   0.00   0.00   0.00   0.00 36413.30
49.20 1649599.44   0.00   0.00   0.00   0.00 32417.69
49.30 1649705.71   0.00   0.00   0.00   0.00 28404.34
49.40 1649795.63   0.00   0.00   0.00   0.00 24373.41
49.50 1649869.20   0.00   0.00   0.00   0.00 20325.06
49.60 1649926.42   0.00   0.00   0.00   0.00 16259.43
49.70 1649967.30   0.00   0.00   0.00   0.00 12176.70
49.80 1649991.82   0.00   0.00   0.00   0.00 8077.02
49.90 1650000.00   0.00   0.00   0.00   0.00 3960.55
50.00 1650000.00   0.00   0.00   0.00   0.00 -172.54
50.10 1650000.00   0.00   0.00   0.00   0.00 -4322.10
50.20 1650000.00   0.00   0.00   0.00   0.00 -8487.96
50.30 1650000.00   0.00   0.00   0.00   0.00 -12669.94
50.40 1650000.00   0.00   0.00   0.00   0.00 -16867.89
50.50 1650000.00   0.00   0.00   0.00   0.00 -21081.63
50.60 1650000.00   0.00   0.00   0.00   0.00 -25311.00
50.70 1650000.00   0.00   0.00   0.00   0.00 -29555.82
50.80 1650000.00   0.00   0.00   0.00   0.00 -33815.92
50.90 1650000.00   0.00   0.00   0.00   0.00 -38091.13
51.00 1650000.00   0.00   0.00   0.00   0.00 -42381.27
51.10 1650000.00   0.00   0.00   0.00   0.00 -46686.16
51.20 1650000.00   0.00   0.00   0.00   0.00 -51005.63
51.30 1650000.00   0.00   0.00   0.00   0.00 -55339.50
51.40 1650000.00   0.00   0.00   0.00   0.00 -59687.58
51.50 1650000.00   0.00   0.00   0.00   0.00 -64049.70
51.60 1650000.00   0.00   0.00   0.00   0.00 -68425.68
51.70 1650000.00   0.00   0.00   0.00   0.00 -72815.32
51.80 1650000.00   0.00   0.00   0.00   0.00 -77218.45
51.90 1650000.00   0.00   0.00   0.00   0.00 -81634.88
52.00 1650000.00   0.00   0.00   0.00   0.00 -86064.42
52.10 1650000.00   0.00   0.00   0.00   0.00 -90506.88
52.20 1650000.00   0.00   0.00   0.00   0.00 -94962.07
52.30 1650000.00   0.00   0.00   0.00   0.00 -99429.81
52.40 1650000.00   0.00   0.00   0.00   0.00 -103909.90
52.50 1650000.00   0.00   0.00   0.00   0.00 -108402.15
52.60 1650000.00   0.00   0.00   0.00   0.00 -112906.36
52.70 1650000.00   0.00   0.00   0.00   0.00 -117422.34
52.80 1650000.00   0.00   0.00   0.00   0.00 -121949.89
52.90 1650000.00   0.00   0.00   0.00   0.00 -126488.82
53.00 1650000.00   0.00   0.00   0.00   0.00 -131038.92
53.10 1650000.00   0.00   0.00   0.00   0.00 -135600.00
53.20 1650000.00   0.00   0.00   0.00   0.00 -140171.85
53.30 1650000.00   0.00   0.00   0.00   0.00 -144754.28
53.40 1650000.00   0.00   0.00   0.00   0.00 -149347.08
53.50 1650000.00   0.00   0.00   0.00   0.00 -153950.05
53.60 1650000.00   0.00   0.00   0.00   0.00 -158562.98
53.70 1650000.00   0.00   0.00   0.00   0.00 -163185.66
53.80 1650000.00   0.00   0.00   0.00   0.00 -167817.89
53.90 1650000.00   0.00   0.00   0.00   0.00 -172459.47
54.00 1650000.00   0.00   0.00   0.00   0.00 -177110.18
54.10 1650000.00   0.00   0.00   0.00   0.00 -181769.81
54.20 1650000.00   0.00   0.00   0.00   0.00 -186438.15
54.30 1650000.00   0.00   0.00   0.00   0.00 -191114.99
54.40 1650000.00   0.00   0.00   0.00   0.00 -195800.12
54.50 1650000.00   0.00   0.00   0.00   0.00 -200493.32
54.60 1650000.00   0.00   0.00   0.00   0.00 -205194.38
54.70 1650000.00   0.00   0.00   0.00   0.00 -209903.08
54.80 1650000.00   0.00   0.00   0.00   0.00 -214619.21
54.90 1650000.00   0.00   0.00   0.00   0.00 -219342.54
55.00 1650000.00   0.00   0.00   0.00   0.00 -224072.87
55.10 1650000.00   0.00   0.00   0.00   0.00 -228809.96
55.20 1650000.00   0.00   0.00   0.00   0.00 -233553.61
55.30 1650000.00   0.00   0.00   0.00   0.00 -238303.59
55.40 1650000.00   0.00   0.00   0.00   0.00 -243059.67
55.50 1650000.00   0.00   0.00   0.00   0.00 -247821.63
55.60 1650000.00   0.00   0.00   0.00   0.00 -252589.26
55.70 1650000.00   0.00   0.00   0.00   0.00 -257362.33
55.80 1650000.00   0.00   0.00   0.00   0.00 -262140.60
55.90 1650000.00   0.00   0.00   0.00   0.00 -266923.86
56.00 1650000.00   0.00   0.00   0.00   0.00 -271711.88
56.10 1650000.00   0.00   0.00   0.00   0.00 -276504.43
56.20 1650000.00   0.00   0.00   0.00   0.00 -281301.27
56.30 1650000.00   0.00   0.00   0.00   0.00 -286102.20
56.40 1650000.00   0.00   0.00   0.00   0.00 -290906.96
56.50 1650000.00   0.00   0.00   0.00   0.00 -295715.34
56.60 1650000.00   0.00   0.00   0.00   0.00 -300527.09
56.70 1650000.00   0.00   0.00   0.00   0.00 -305342.00
56.80 1650000.00   0.00   0.00   0.00   0.00 -310159.81
56.90 1650000.00   0.00   0.00   0.00   0.00 -314980.31
57.00 1650000.00   0.00   0.00   0.00   0.00 -319803.26
57.10 1650000.00   0.00   0.00   0.00   0.00 -324628.42
57.20 1650000.00   0.00   0.00   0.00   0.00 -329455.56
57.30 1650000.00   0.00   0.00   0.00   0.00 -334284.43
57.40 1650000.00   0.00   0.00   0.00   0.00 -339114.81
57.50 1650000.00   0.00   0.00   0.00   0.00 -343946.45
57.60 1650000.00   0.00   0.00   0.00   0.00 -348779.12
57.70 1650000.00   0.00   0.00   0.00   0.00 -353612.58
57.80 1650000.00   0.00   0.00   0.00   0.00 -358446.58
57.90 1650000.00   0.00   0.00   0.00   0.00 -363280.90
58.00 1650000.00   0.00   0.00   0.00   0.00 -368115.28
58.10 1650000.00   0.00   0.00   0.00   0.00 -372949.49
58.20 1650000.00   0.00   0.00   0.00   0.00 -377783.28
58.30 1650000.00   0.00   0.00   0.00   0.00 -382616.42
58.40 1650000.00   0.00   0.00   0.00   0.00 -387448.65
58.50 1650000.00   0.00   0.00   0.00   0.00 -392279.75
58.60 1650000.00   0.00   0.00   0.00   0.00 -397109.45
58.70 1650000.00   0.00   0.00   0.00   0.00 -401937.52
58.80 1650000.00   0.00   0.00   0.00   0.00 -406763.71
58.90 1650000.00   0.00   0.00   0.00   0.00 -411587.78
59.00 1650000.00   0.00   0.00   0.00   0.00 -416409.49
59.10 1650000.00   0.00   0.00   0.00   0.00 -421228.58
59.20 1650000.00   0.00   0.00   0.00   0.00 -426044.80
59.30 1650000.00   0.00   0.00   0.00   0.00 -430857.92
59.40 1650000.00   0.00   0.00   0.00   0.00 -435667.68
59.50 1650000.00   0.00   0.00   0.00   0.00 -440473.84
59.60 1650000.00   0.00   0.00   0.00   0.00 -445276.14
59.70 1650000.00   0.00   0.00   0.00   0.00 -450074.35
59.80 1650000.00   0.00   0.00   0.00   0.00 -454868.20
59.90 1650000.00   0.00   0.00   0.00   0.00 -459657.45
60.01 1650000.00   0.00   0.00   0.00   0.00 -464441.85
60.11 1650000.00   0.00   0.00   0.00   0.00 -469221.16
60.21 1650000.00   0.00   0.00   0.00   0.00 -473995.11
60.31 1650000.00   0.00   0.00   0.00   0.00 -478763.46
60.41 1650000.00   0.00   0.00   0.00   0.00 -483525.96
60.51 1650000.00   0.00   0.00   0.00   0.00 -488282.36
60.61 1650000.00   0.00   0.00   0.00   0.00 -493032.40
60.71 1650000.00   0.00   0.00   0.00   0.00 -497775.83
60.81 1650000.00   0.00   0.00   0.00   0.00 -502512.41
60.91 1650000.00   0.00   0.00   0.00   0.00 -507241.87
61.01 1650000.00   0.00   0.00   0.00   0.00 -511963.97
61.11 1650000.00   0.00   0.00   0.00   0.00 -516678.45
61.21 1650000.00   0.00   0.00   0.00   0.00 -521385.06
61.31 1650000.00   0.00   0.00   0.00   0.00 -526083.55
61.41 1650000.00   0.00   0.00   0.00   0.00 -530773.66
61.51 1650000.00   0.00   0.00   0.00   0.00 -535455.14
61.61 1650000.00   0.00   0.00   0.00   0.00 -540127.74
61.71 1650000.00   0.00   0.00   0.00   0.00 -544791.20
61.81 1650000.00   0.00   0.00   0.00   0.00 -549445.27
61.91 1650000.00   0.00   0.00   0.00   0.00 -554089.70
62.01 1650000.00   0.00   0.00   0.00   0.00 -558724.23
62.11 1650000.00   0.00   0.00   0.00   0.00 -563348.60
62.21 1650000.00   0.00   0.00   0.00   0.00 -567962.56
62.31 1650000.00   0.00   0.00   0.00   0.00 -572565.87
62.41 1650000.00   0.00   0.00   0.00   0.00 -577158.26
62.51 1650000.00   0.00   0.00   0.00   0.00 -581739.48
62.61 1650000.00   0.00   0.00   0.00   0.00 -586309.27
62.71 1650000.00   0.00   0.00   0.00   0.00 -590867.39
62.81 1650000.00   0.00   0.00   0.00   0.00 -595413.57
62.91 1650000.00   0.00   0.00   0.00   0.00 -599947.56
63.01 1650000.00   0.00   0.00   0.00   0.00 -604469.11
63.11 1650000.00   0.00   0.00   0.00   0.00 -608977.97
63.21 1650000.00   0.00   0.00   0.00   0.00 -613473.88
63.31 1650000.00   0.00   0.00   0.00   0.00 -617956.58
63.41 1650000.00   0.00   0.00   0.00   0.00 -622425.83
63.51 1650000.00   0.00   0.00   0.00   0.00 -626881.36
63.61 1650000.00   0.00   0.00   0.00   0.00 -631322.93
63.71 1650000.00   0.00   0.00   0.00   0.00 -635750.27
63.81 1650000.00   0.00   0.00   0.00   0.00 -640163.15
63.91 1650000.00   0.00   0.00   0.00   0.00 -644561.30
64.01 1650000.00   0.00   0.00   0.00   0.00 -648944.47
64.11 1650000.00   0.00   0.00   0.00   0.00 -653312.41
64.21 1650000.00   0.00   0.00   0.00   0.00 -657664.86
64.31 1650000.00   0.00   0.00   0.00   0.00 -662001.58
64.41 1650000.00   0.00   0.00   0.00   0.00 -666322.30
64.51 1650000.00   0.00   0.00   0.00   0.00 -670626.79
64.61 1650000.00   0.00   0.00   0.00   0.00 -674914.78
64.71 1650000.00   0.00   0.00   0.00   0.00 -679186.02
64.81 1650000.00   0.00   0.00   0.00   0.00 -683440.27
64.91 1650000.00   0.00   0.00   0.00   0.00 -687677.28
65.01 1650000.00   0.00   0.00   0.00   0.00 -691896.78
65.11 1650000.00   0.00   0.00   0.00   0.00 -696098.53
65.21 1650000.00   0.00   0.00   0.00   0.00 -700282.29
65.31 1650000.00   0.00   0.00   0.00   0.00 -704447.80
65.41 1650000.00   0.00   0.00   0.00   0.00 -708594.81
65.51 1650000.00   0.00   0.00   0.00   0.00 -712723.07
65.61 1650000.00   0.00   0.00   0.00   0.00 -716832.34
65.71 1650000.00   0.00   0.00   0.00   0.00 -720922.37
65.81 1650000.00   0.00   0.00   0.00   0.00 -724992.90
65.91 1650000.00   0.00   0.00   0.00   0.00 -729043.69
66.01 1650000.00   0.00   0.00   0.00   0.00 -733074.50
66.11 1650000.00   0.00   0.00   0.00   0.00 -737085.08
66.21 1650000.00   0.00   0.00   0.00   0.00 -741075.18
66.31 1650000.00   0.00   0.00   0.00   0.00 -745044.55
66.41 1650000.00   0.00   0.00   0.00   0.00 -748992.96
66.51 1650000.00   0.00   0.00   0.00   0.00 -752920.15
66.61 1650000.00   0.00   0.00   0.00   0.00 -756825.89
66.71 1650000.00   0.00   0.00   0.00   0.00 -760709.92
66.81 1650000.00   0.00   0.00   0.00   0.00 -764572.01
66.91 1650000.00   0.00   0.00   0.00   0.00 -768411.92
67.01 1650000.00   0.00   0.00   0.00   0.00 -772229.39
67.11 1650000.00   0.00   0.00   0.00   0.00 -776024.20
67.21 1650000.00   0.00   0.00   0.00   0.00 -779796.09
67.31 1650000.00   0.00   0.00   0.00   0.00 -783544.84
67.41 1650000.00   0.00   0.00   0.00   0.00 -787270.19
67.51 1650000.00   0.00   0.00   0.00   0.00 -790971.92
67.61 1650000.00   0.00   0.00   0.00   0.00 -794649.78
67.71 1650000.00   0.00   0.00   0.00   0.00 -798303.54
67.81 1650000.00   0.00   0.00   0.00   0.00 -801932.95
67.91 1650000.00   0.00   0.00   0.00   0.00 -805537.79
68.01 1650000.00   0.00   0.00   0.00   0.00 -809117.81
68.11 1650000.00   0.00   0.00   0.00   0.00 -812672.79
68.21 1650000.00   0.00   0.00   0.00   0.00 -816202.48
68.31 1650000.00   0.00   0.00   0.00   0.00 -819706.66
68.41 1650000.00   0.00   0.00   0.00   0.00 -823185.09
68.51 1650000.00   0.00   0.00   0.00   0.00 -826637.54
68.61 1650000.00   0.00   0.00   0.00   0.00 -830063.79
68.71 1650000.00   0.00   0.00   0.00   0.00 -833463.59
68.81 1650000.00   0.00   0.00   0.00   0.00 -836836.72
68.91 1650000.00   0.00   0.00   0.00   0.00 -840182.95
69.01 1650000.00   0.00   0.00   0.00   0.00 -843502.06
69.11 1650000.00   0.00   0.00   0.00   0.00 -846793.81
69.21 1650000.00   0.00   0.00   0.00   0.00 -850057.98
69.31 1650000.00   0.00   0.00   0.00   0.00 -853294.35
69.41 1650000.00   0.00   0.00   0.00   0.00 -856502.69
69.51 1650000.00   0.00   0.00   0.00   0.00 -859682.78
69.61 1650000.00   0.00   0.00   0.00   0.00 -862834.39
69.71 1650000.00   0.00   0.00   0.00   0.00 -865957.31
69.81 1650000.00   0.00   0.00   0.00   0.00 -869051.30
69.91 1650000.00   0.00   0.00   0.00   0.00 -872116.16
70.01 1650000.00   0.00   0.00   0.00   0.00 -875151.67
70.11 1650000.00   0.00   0.00   0.00   0.00 -878157.60
70.21 1650000.00   0.00   0.00   0.00   0.00 -881133.74
70.31 1650000.00   0.00   0.00   0.00   0.00 -884079.88
70.41 1650000.00   0.00   0.00   0.00   0.00 -886995.79
70.51 1650000.00   0.00   0.00   0.00   0.00 -889881.27
70.61 1650000.00   0.00   0.00   0.00   0.00 -892736.10
70.71 1650000.00   0.00   0.00   0.00   0.00 -895560.07
70.81 1650000.00   0.00   0.00   0.00   0.00 -898352.97
70.91 1650000.00   0.00   0.00   0.00   0.00 -901114.58
71.01 1650000.00   0.00   0.00   0.00   0.00 -903844.72
71.11 1650000.00   0.00   0.00   0.00   0.00 -906543.15
71.21 1650000.00   0.00   0.00   0.00   0.00 -909209.68
71.31 1650000.00   0.00   0.00   0.00   0.00 -911844.11
71.41 1650000.00   0.00   0.00   0.00   0.00 -914446.22
71.51 1650000.00   0.00   0.00   0.00   0.00 -917015.82
71.61 1650000.00   0.00   0.00   0.00   0.00 -919552.70
71.71 1650000.00   0.00   0.00   0.00   0.00 -922056.66
71.81 1650000.00   0.00   0.00   0.00   0.00 -924527.51
71.91 1650000.00   0.00   0.00   0.00   0.00 -926965.04
72.01 1650000.00   0.00   0.00   0.00   0.00 -929369.06
72.11 1650000.00   0.00   0.00   0.00   0.00 -931739.37
72.21 1650000.00   0.00   0.00   0.00   0.00 -934075.78
72.31 1650000.00   0.00   0.00   0.00   0.00 -936378.09
72.41 1650000.00   0.00   0.00   0.00   0.00 -938646.11
72.51 1650000.00   0.00   0.00   0.00   0.00 -940879.65
72.61 1650000.00   0.00   0.00   0.00   0.00 -943078.53
72.71 1650000.00   0.00   0.00   0.00   0.00 -945242.54
72.81 1650000.00   0.00   0.00   0.00   0.00 -947371.51
72.91 1650000.00   0.00   0.00   0.00   0.00 -949465.25
73.01 1650000.00   0.00   0.00   0.00   0.00 -951523.58
73.11 1650000.00   0.00   0.00   0.00   0.00 -953546.31
73.21 1650000.00   0.00   0.00   0.00   0.00 -955533.26
73.31 1650000.00   0.00   0.00   0.00   0.00 -957484.24
73.41 1650000.00   0.00   0.00   0.00   0.00 -959399.09
73.51 1650000.00   0.00   0.00   0.00   0.00 -961277.62
73.61 1650000.00   0.00   0.00   0.00   0.00 -963119.66
73.71 1650000.00   0.00   0.00   0.00   0.00 -964925.03
73.81 1650000.00   0.00   0.00   0.00   0.00 -966693.55
73.91 1650000.00   0.00   0.00   0.00   0.00 -968425.06
74.01 1650000.00   0.00   0.00   0.00   0.00 -970119.39
74.11 1650000.00   0.00   0.00   0.00   0.00 -971776.36
74.21 1650000.00   0.00   0.00   0.00   0.00 -973395.81
74.31 1650000.00   0.00   0.00   0.00   0.00 -974977.57
74.41 1650000.00   0.00   0.00   0.00   0.00 -976521.48
74.51 1650000.00   0.00   0.00   0.00   0.00 -978027.37
74.61 1650000.00   0.00   0.00   0.00   0.00 -979495.09
74.71 1650000.00   0.00   0.00   0.00   0.00 -980924.46
74.81 1650000.00   0.00   0.00   0.00   0.00 -982315.33
74.91 1650000.00   0.00   0.00   0.00   0.00 -983667.55
75.01 1650000.00   0.00   0.00   0.00   0.00 -984980.96
75.11 1650000.00   0.00   0.00   0.00   0.00 -986255.40
75.21 1650000.00   0.00   0.00   0.00   0.00 -987490.73
75.31 1650000.00   0.00   0.00   0.00   0.00 -988686.78
75.41 1650000.00   0.00   0.00   0.00   0.00 -989843.42
75.51 1650000.00   0.00   0.00   0.00   0.00 -990960.48
75.61 1650000.00   0.00   0.00   0.00   0.00 -992037.84
75.71 1650000.00   0.00   0.00   0.00   0.00 -993075.33
75.81 1650000.00   0.00   0.00   0.00   0.00 -994072.82
75.91 1650000.00   0.00   0.00   0.00   0.00 -995030.17
76.01 1650000.00   0.00   0.00   0.00   0.00 -995947.23
76.11 1650000.00   0.00   0.00   0.00   0.00 -996823.88
76.21 1650000.00   0.00   0.00   0.00   0.00 -997659.96
76.31 1650000.00   0.00   0.00   0.00   0.00 -998455.35
76.41 1650000.00   0.00   0.00   0.00   0.00 -999209.91
76.51 1650000.00   0.00   0.00   0.00   0.00 -999923.52
76.61 1650000.00   0.00   0.00   0.00   0.00 -1000596.03
76.71 1650000.00   0.00   0.00   0.00   0.00 -1001227.33
76.81 1650000.00   0.00   0.00   0.00   0.00 -1001817.29
76.91 1650000.00   0.00   0.00   0.00   0.00 -1002365.77
77.01 1650000.00   0.00   0.00   0.00   0.00 -1002872.67
77.11 1650000.00   0.00   0.00   0.00   0.00 -1003337.85
77.21 1650000.00   0.00   0.00   0.00   0.00 -1003761.19
77.31 1650000.00   0.00   0.00   0.00   0.00 -1004142.59
77.41 1650000.00   0.00   0.00   0.00   0.00 -1004481.92
77.51 1650000.00   0.00   0.00   0.00   0.00 -1004779.07
77.61 1650000.00   0.00   0.00   0.00   0.00 -1005033.92
77.71 1650000.00   0.00   0.00   0.00   0.00 -1005246.37
77.81 1650000.00   0.00   0.00   0.00   0.00 -1005416.30
77.91 1650000.00   0.00   0.00   0.00   0.00 -1005543.61
78.01 1650000.00   0.00   0.00   0.00   0.00 -1005628.20
78.11 1650000.00   0.00   0.00   0.00   0.00 -1005669.95
78.21 1650000.00   0.00   0.00   0.00   0.00 -1005668.78
78.31 1650000.00   0.00   0.00   0.00   0.00 -1005624.57
78.41 1650000.00   0.00   0.00   0.00   0.00 -1005537.23
78.51 1650000.00   0.00   0.00   0.00   0.00 -1005406.66
78.61 1650000.00   0.00   0.00   0.00   0.00 -1005232.77
78.71 1650000.00   0.00   0.00   0.00   0.00 -1005015.47
78.81 1650000.00   0.00   0.00   0.00   0.00 -1004754.66
78.91 1650000.00   0.00   0.00   0.00   0.00 -1004450.26
79.01 1650000.00   0.00   0.00   0.00   0.00 -1004102.18
79.11 1650000.00   0.00   0.00   0.00   0.00 -1003710.34
79.21 1650000.00   0.00   0.00   0.00   0.00 -1003274.65
79.31 1650000.00   0.00   0.00   0.00   0.00 -1002795.02
79.41 1650000.00   0.00   0.00   0.00   0.00 -1002271.39
79.51 1650000.00   0.00   0.00   0.00   0.00 -1001703.67
79.61 1650000.00   0.00   0.00   0.00   0.00 -1001091.79
79.71 1650000.00   0.00   0.00   0.00   0.00 -1000435.68
79.81 1650000.00   0.00   0.00   0.00   0.00 -999735.26
79.91 1650000.00   0.00   0.00   0.00   0.00 -998990.46
80.01 1650000.00   0.00   0.00   0.00   0.00 -998201.22
80.11 1650000.00   0.00   0.00   0.00   0.00 -997367.47
80.21 1650000.00   0.00   0.00   0.00   0.00 -996489.14
80.31 1650000.00   0.00   0.00   0.00   0.00 -995566.18
80.41 1650000.00   0.00   0.00   0.00   0.00 -994598.53
80.51 1650000.00   0.00   0.00   0.00   0.00 -993586.12
80.61 1650000.00   0.00   0.00   0.00   0.00 -992528.90
80.71 1650000.00   0.00   0.00   0.00   0.00 -991426.82
80.81 1650000.00   0.00   0.00   0.00   0.00 -990279.83
80.91 1650000.00   0.00   0.00   0.00   0.00 -989087.87
81.01 1650000.00   0.00   0.00   0.00   0.00 -987850.90
81.11 1650000.00   0.00   0.00   0.00   0.00 -986568.88
81.21 1650000.00   0.00   0.00   0.00   0.00 -985241.75
81.31 1650000.00   0.00   0.00   0.00   0.00 -983869.48
81.41 1650000.00   0.00   0.00   0.00   0.00 -982452.03
81.51 1650000.00   0.00   0.00   0.00   0.00 -980989.36
81.61 1650000.00   0.00   0.00   0.00   0.00 -979481.43
81.71 1650000.00   0.00   0.00   0.00   0.00 -977928.22
81.81 1650000.00   0.00   0.00   0.00   0.00 -976329.68
81.91 1650000.00   0.00   0.00   0.00   0.00 -974685.80
